small,medium,large
0.8573311059481057,0.3178331256422098,0.10988697747961851
0.3687735492549109,0.12977892909202637,0.22243489851098275
0.0473556652359548,0.16124272623710567,0.043632649940263946
0.13163167900802364,0.2487070462848351,0.12060545177519089
0.046630485413516,0.08826669470727211,0.08757149336906878
0.36982421829634404,0.2821331756076688,0.10127253611972264
0.1947593286731717,0.14631488638406154,0.07297685153025668
0.1423742351726105,0.1493045190754856,0.09261603543745878
0.05803731836567749,0.2519262472578703,0.061946676489242236
0.46719607610157254,0.1208247432632561,0.04135483685968211
0.0871224768961838,0.4500804937324574,0.02134727413067594
0.35137476025010983,0.36912310318803065,0.2967725497792344
0.15650639658997534,0.25989671177376295,0.052386733072125935
0.31306324998513446,0.18296103543070785,0.15501120695262216
0.22454467537500022,0.13467269525062875,0.10137714364645944
0.1662640312597432,0.2716230088744851,0.28899772195654805
0.21371696443748078,0.06374373497601482,0.20403498577070422
0.650704577425131,0.7374430882173328,0.5498980950578698
0.510589906374662,0.8248688351131932,0.3649397692124694
0.29192726962355664,0.27200192911368504,0.22501135750644607
0.09833477139000024,0.33633572399048717,0.04333712300831394
0.2877219920792413,0.19376084789109882,0.1780606782886025
0.43082619786218856,0.4196526560390339,0.21035265577756945
0.21101603923852963,0.11105026774930593,0.2051796758441924
0.19574010876567627,0.09731399233896809,0.0672709055179439
0.8529452923157805,0.5269920018135963,0.28158140045161417
0.1735057966070599,0.621436189083397,0.28170552497613244
0.19459682557771885,0.20190442815146525,0.14865270175960177
0.22089925452928583,0.23414457698891056,0.08984883208722749
0.35796970535375294,0.3662992310728441,0.08427273123015766
0.16197313791053602,0.1622044199220909,0.19656887446308247
0.14624396253748273,0.4625084832950961,0.08446421381449909
0.04638070260625682,0.18234600947471336,0.10682756995447562
0.44304650153844705,0.5004161635242781,0.09687255705648568
0.29553021368701593,0.12839242128666228,0.12097180269302044
0.5970557300506698,0.43799056591797125,0.2559662804551408
0.20284081430872902,0.4487671572696854,0.19506399700185284
0.2507810610895831,0.31523966162421857,0.15599150764865044
0.32734316064579616,0.515069882685566,0.2268651435006177
0.13837459057140222,0.08399504497174348,0.07451813891384518
0.14651513738954236,0.0926525832101106,0.021099051337841956
0.656259904361832,0.1738439967512022,0.029585247269096726
0.31006938018072105,0.12336268843864673,0.04765668623804231
0.46998366553907545,0.18113785601508425,0.10921756199968513
0.1681499575493035,0.133357407659787,0.07405309034129459
0.5526897608124273,0.37603917415526666,0.1939943512006721
0.2766692142104148,0.16050438330421457,0.09701009475975297
0.2205373489014164,0.26973286671272945,0.23807780560127867
0.31811826131797716,0.2231507588594468,0.08781904941679386
0.20603510348337295,0.208996812382793,0.13946986091104918
1.0052179502981744,0.5148972986489753,0.33792677298788476
0.4806135121280022,0.25741466560430126,0.1436494822937675
0.7340076158789088,0.18671264998283732,0.17130767744129116
0.39236699024786503,0.14931451259144524,0.15520759284117958
0.5603610416237643,0.24958873859941377,0.06561801805764844
0.2917304930570026,0.31779985955017764,0.4151209977981125
0.264320409200991,0.1373899599084325,0.1135979041500832
0.4416485201463729,0.14824804663203395,0.1825242680761221
0.2557790307364485,0.6315962926055363,0.23518990922457306
0.5478308480196574,0.359462749427621,0.10874532055095187
0.12897974405314017,0.12734758702572435,0.1682512708393915
0.36928147100024944,0.3098757215357182,0.195848646034392
0.2619062254007076,0.17247263744957309,0.16441258417307836
0.30863619591400493,0.14949422526660783,0.1647557286087249
0.19757908464816865,0.2501622043819225,0.15152863007642736
0.12103448216839752,0.3666275951791249,0.0791395814749194
0.11435183098274138,0.1852930468367049,0.07193069211461989
0.18103050831632572,0.10636539704410097,0.08888104810102959
0.29201690048193996,0.20773637238653464,0.10571929793786694
0.22125422034696385,0.10389134863362415,0.05165869432858017
0.22304309450555593,0.38527742492260586,0.16440042438807723
0.43321947923323023,0.12489764579186158,0.1556820418445568
0.28124014506829553,0.5064875711914283,0.29167005228100606
0.12381524316697323,0.20713075124240277,0.07442995428937138
0.5912819418463187,0.3939442799473909,0.16379728859101306
0.7482364450124805,0.16388035652744293,0.23585445093885937
0.17784880089584476,0.16301253948586236,0.05203549958878284
0.07927498601566185,0.17355510310153477,0.08573403208538366
0.11371779900582624,0.119039097177847,0.059963283105389564
2.3294465609924373,1.448135749073117,0.3127451776781527
0.25270914685097523,0.15175005652417894,0.10613323958205001
0.723601928599237,0.6288414828322857,0.2385920781380264
0.2675128302116718,0.15456632148470817,0.22649796528367006
0.6755238421847025,0.4245523459803735,0.19499693760462833
0.13965690830991662,0.445770836500742,0.14832713399118802
0.21833759345645376,0.06751635303317016,0.07339480240807461
0.4745605421558139,0.1156613769762771,0.09462299033475574
0.5852230612172207,0.8181116000596376,0.42356488065343
0.46805893402779475,0.5292966307606548,0.31299758111981646
0.42091233236897097,0.2687578352597484,0.1805505970651211
0.732367032653201,0.4748047466846401,0.45006153857684694
0.27443535521888407,0.2001382644284604,0.10115309113825788
0.2959605676551291,0.28556697013664234,0.10168522644562472
0.7321275493632129,0.29506557888089446,0.19372713095617655
0.1606545758286302,0.29984460062951257,0.18226723239240528
0.36573928185680415,0.3256218616343176,0.3541799503218499
0.4967895508798392,0.101192882293617,0.11748160272691166
0.4800186769080028,0.6992803553130216,0.12206981658528093
0.0775127688611974,0.054341780520189786,0.061158913842518814
0.26316699301605695,0.08861014275862544,0.10635436683514854
0.11786225446394383,0.08991520815015974,0.011248339612393465
0.08219128322525648,0.3238906008155027,0.058799353953872924
0.2604667263094598,0.3151377501899333,0.24879754947869515
0.14540587840383523,0.17631366312525643,0.1132645907546248
0.18897572274545382,0.19036655415038695,0.1155439256781392
